source_genesymbol	target_genesymbol	source_uniprot	target_uniprot	database	source_transmembrane	source_peripheral	source_secreted	source_integrin	source_other	source_other_desc	source_Small_Molecule	target_transmembrane	target_peripheral	target_secreted	target_integrin	target_other	target_other_desc	target_Small_Molecule
LTA4H	LTB4R2	P09960	Q9NPC1	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:ALOX5_ALOX5AP_LTC4S	CYSLTR1	COMPLEX:P09917_P20292_Q16873	Q9Y271	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:ALOX5_ALOX5AP_LTC4S	CYSLTR2	COMPLEX:P09917_P20292_Q16873	Q9NS75	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:ALOX5_ALOX5AP_LTC4S	GPR17	COMPLEX:P09917_P20292_Q16873	Q13304	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GGT1_GGT5	CYSLTR1	COMPLEX:P19440_P36269	Q9Y271	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GGT1_GGT5	CYSLTR2	COMPLEX:P19440_P36269	Q9NS75	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GGT1_GGT5	GPR17	COMPLEX:P19440_P36269	Q13304	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DPEP1	CYSLTR1	P16444	Q9Y271	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
DPEP2	CYSLTR1	Q9H4A9	Q9Y271	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
DPEP3	CYSLTR1	Q9H4B8	Q9Y271	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
CD58	CD2	P19256	P06729	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
LIF	COMPLEX:IL6ST_LIFR	P15018	COMPLEX:P40189_P42702	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
ALOX12	CYSLTR1	P18054	Q9Y271	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
ALOX12	FPR2	P18054	P25090	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:ALOX5_ALOX5AP_LTC4S	FPR2	COMPLEX:P09917_P20292_Q16873	P25090	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PMCH	MCHR1	P20382	Q99705	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PMCH	MCHR2	P20382	Q969V1	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
ASMT	MTNR1A	P46597	P48039	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
ASMT	MTNR1B	P46597	P49286	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
MICA	COMPLEX:KLRK1_HCST	Q29983	COMPLEX:P26718_Q9UBK5	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
MICB	COMPLEX:KLRK1_HCST	Q29980	COMPLEX:P26718_Q9UBK5	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
AMH	COMPLEX:BMPR1A_AMHR2	P03971	COMPLEX:P36894_Q16671	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
AMH	COMPLEX:BMPR1B_AMHR2	P03971	COMPLEX:O00238_Q16671	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
AMH	COMPLEX:ACVR1_AMHR2	P03971	COMPLEX:Q04771_Q16671	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
MDK	ALK	P21741	Q9UM73	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
MLN	MLNR	P12872	O43193	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
ULBP2	COMPLEX:KLRK1_HCST	Q9BZM5	COMPLEX:P26718_Q9UBK5	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
ULBP3	COMPLEX:KLRK1_HCST	Q9BZM4	COMPLEX:P26718_Q9UBK5	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
RAET1E	COMPLEX:KLRK1_HCST	Q8TD07	COMPLEX:P26718_Q9UBK5	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
NELL2	ROBO3	Q99435	Q96MS0	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTN1	DCC	O95631	P43146	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTN1	UNC5A	O95631	Q6ZN44	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTN1	UNC5B	O95631	Q8IZJ1	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTN1	UNC5C	O95631	O95185	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTN4	NTRK2	Q9HB63	Q16620	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTN4	UNC5B	Q9HB63	Q8IZJ1	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTN4	UNC5D	Q9HB63	Q6UXZ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
OXT	OXTR	P01178	P30559	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
AVP	AVPR1A	P01185	P37288	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
AVP	AVPR1B	P01185	P47901	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
AVP	AVPR2	P01185	P30518	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTS	SORT1	P30990	Q99523	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
LCN2	SLC22A17	P80188	Q8WUG5	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NGF	NTRK1	P01138	P04629	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NGF	SORT1	P01138	Q99523	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NGF	NGFR	P01138	P08138	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NMB	NMBR	P08949	P28336	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NMU	NMUR1	P48645	Q9HB89	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NMU	NMUR2	P48645	Q9GZQ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NODAL	COMPLEX:CFC1_ACVR2A_ACVR1B	Q96S42	COMPLEX:P0CG37_P27037_P36896	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
NODAL	COMPLEX:TDGF1_ACVR2A_ACVR1B	Q96S42	COMPLEX:P13385_P27037_P36896	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NODAL	COMPLEX:CFC1_ACVR1B_ACVR2B	Q96S42	COMPLEX:P0CG37_P36896_Q13705	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
NODAL	COMPLEX:CFC1_ACVR2B_ACVR1C	Q96S42	COMPLEX:P0CG37_Q13705_Q8NER5	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
NODAL	COMPLEX:TDGF1_ACVR2B_ACVR1C	Q96S42	COMPLEX:P13385_Q13705_Q8NER5	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NODAL	COMPLEX:TDGF1_ACVR1B_ACVR2B	Q96S42	COMPLEX:P13385_P36896_Q13705	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRA1A	P09172	P35348	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRA1B	P09172	P35368	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRA1D	P09172	P25100	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRA2A	P09172	P08913	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRA2B	P09172	P18089	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRA2C	P09172	P18825	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRB1	P09172	P08588	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRB2	P09172	P07550	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
DBH	ADRB3	P09172	P13945	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPB	NPBWR1	Q8NG41	P48145	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPB	NPBWR2	Q8NG41	P48146	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPS	NPSR1	P0C0P6	Q6W5P4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPW	NPBWR1	Q8N729	P48145	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NPW	NPBWR2	Q8N729	P48146	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NCR3LG1	NCR3	Q68D85	O14931	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:ITGB4_ITGA6	NRG1	COMPLEX:P16144_P23229	Q02297	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
NRG2	ERBB3	O14511	P21860	CellPhoneDB_v4	True	False	True	False	False		na	True	False	True	False	False		na
NRG2	ERBB4	O14511	Q15303	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
NRG3	ERBB4	P56975	Q15303	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
NRG4	ERBB4	Q8WWG1	Q15303	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
NRTN	COMPLEX:GFRA2_RET	Q99748	COMPLEX:O00451_P07949	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NSMF	GNRHR	Q6X4W1	P30968	CellPhoneDB_v4	False	True	False	False	False		na	True	False	False	False	False		na
NTF3	NTRK2	P20783	Q16620	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTF3	NTRK3	P20783	Q16288	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTF3	NTRK1	P20783	P04629	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTF3	NGFR	P20783	P08138	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTF4	NTRK2	P34130	Q16620	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
NTF4	NGFR	P34130	P08138	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
OSM	COMPLEX:IL6ST_LIFR	P13725	COMPLEX:P40189_P42702	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
OSM	COMPLEX:IL6ST_OSMR	P13725	COMPLEX:P40189_Q99650	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
HCRT	HCRTR1	O43612	O43613	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
HCRT	HCRTR2	O43612	O43614	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CD200	CD200R1	P41217	Q8TD46	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
ADCYAP1	VIPR2	P18509	P41587	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDGFA	PDGFRA	P04085	P16234	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDGFB	COMPLEX:PDGFRB_PDGFRA	P01127	COMPLEX:P09619_P16234	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDGFB	PDGFRA	P01127	P16234	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDGFB	PDGFRB	P01127	P09619	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDGFC	PDGFRA	Q9NRA1	P16234	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
PDGFD	COMPLEX:PDGFRB_PDGFRA	Q9GZP0	COMPLEX:P09619_P16234	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDGFD	PDGFRB	Q9GZP0	P09619	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDYN	OPRD1	P01213	P41143	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDYN	OPRK1	P01213	P41145	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PDYN	OPRM1	P01213	P35372	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
CD177	PECAM1	Q8N6Q3	P16284	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
PENK	OPRD1	P01210	P41143	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PENK	OPRK1	P01210	P41145	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PENK	OPRM1	P01210	P35372	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PF4	CXCR3	P02776	P49682	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PGF	COMPLEX:FLT1_KDR	P49763	COMPLEX:P17948_P35968	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
PGF	NRP1	P49763	O14786	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
PGF	NRP2	P49763	O60462	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
PGF	FLT1	P49763	P17948	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
PNOC	OPRL1	Q13519	P41146	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COMPLEX:CYP11A1_FDX1_FDXR_FDX2	NR1I2	COMPLEX:P05108_P10109_P22570_Q6P4F2	O75469	CellPhoneDB_v4	False	False	False	False	False		na	False	False	False	False	False		na
PRL	PRLR	P01236	P16471	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
PROC	PROCR	P04070	Q9UNN8	CellPhoneDB_v4	False	False	True	False	False		na	False	False	False	False	False		na
HSD3B1	COMPLEX:CATSPER1_CATSPERB	P14060	COMPLEX:Q8NEC5_Q9H7T0	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
HSD3B1	COMPLEX:CATSPERD_CATSPER1	P14060	COMPLEX:Q86XM0_Q8NEC5	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
HSD3B1	COMPLEX:CATSPER2_CATSPERB	P14060	COMPLEX:Q96P56_Q9H7T0	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
HSD3B1	COMPLEX:CATSPERD_CATSPER2	P14060	COMPLEX:Q86XM0_Q96P56	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
HSD3B1	COMPLEX:CATSPER3_CATSPERB	P14060	COMPLEX:Q86XQ3_Q9H7T0	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
HSD3B1	COMPLEX:CATSPERD_CATSPER3	P14060	COMPLEX:Q86XM0_Q86XQ3	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
HSD3B1	COMPLEX:CATSPER4_CATSPERB	P14060	COMPLEX:Q7RTX7_Q9H7T0	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
HSD3B1	COMPLEX:CATSPER4_CATSPERD	P14060	COMPLEX:Q7RTX7_Q86XM0	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PROK1	PROKR1	P58294	Q8TCW9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PROK1	PROKR2	P58294	Q8NFJ6	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PROK2	PROKR1	Q9HC23	Q8TCW9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PROK2	PROKR2	Q9HC23	Q8NFJ6	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTGIS	PTGIR	Q16647	P43119	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
AKR1C3	PTGDR	P42330	Q13258	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
AKR1C3	PTGDR2	P42330	Q9Y5Y4	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES	PTGER1	O14684	P34995	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES	PTGER2	O14684	P43116	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES	PTGER3	O14684	P43115	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES	PTGER4	O14684	P35408	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES2	PTGER1	Q9H7Z7	P34995	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES2	PTGER2	Q9H7Z7	P43116	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES2	PTGER3	Q9H7Z7	P43115	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES2	PTGER4	Q9H7Z7	P35408	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES3	PTGER1	Q15185	P34995	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES3	PTGER2	Q15185	P43116	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES3	PTGER3	Q15185	P43115	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PTGES3	PTGER4	Q15185	P35408	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
AKR1B1	PTGFR	P15121	P43088	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
CBR1	PTGFR	P16152	P43088	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PRXL2B	PTGFR	Q8TBF2	P43088	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
PRLH	PRLHR	P81277	P49683	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PSPN	COMPLEX:RET_GFRA4	O60542	COMPLEX:P07949_Q9GZZ7	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTHLH	PTH1R	P12272	Q03431	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTHLH	PTH2R	P12272	P49190	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTH	PTH1R	P01270	Q03431	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTH	PTH2R	P01270	P49190	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTN	ALK	P21246	Q9UM73	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PTPRC	CD22	P08575	P20273	CellPhoneDB_v4	True	False	False	False	False	FALSE	na	True	False	False	False	False		na
PTPRC	MRC1	P08575	P22897	CellPhoneDB_v4	True	False	False	False	False	FALSE	na	True	False	False	False	False		na
TIGIT	PVR	Q495A1	P15151	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
CADM3	NECTIN1	Q8N126	Q15223	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
NECTIN3	NECTIN1	Q9NQS3	Q15223	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
NECTIN3	NECTIN2	Q9NQS3	Q92692	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TIGIT	NECTIN2	Q495A1	Q92692	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
NECTIN3	PVR	Q9NQS3	P15151	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
RARRES2	CCRL2	Q99969	O00421	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RARRES2	CMKLR1	Q99969	Q99788	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RARRES2	GPR1	Q99969	P46091	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RLN2	RXFP1	P04090	Q9HBX9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RLN2	RXFP2	P04090	Q8WXD0	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RLN3	RXFP3	Q8WXF3	Q9NSD7	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RLN3	RXFP4	Q8WXF3	Q8TDU9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RLN3	RXFP1	Q8WXF3	Q9HBX9	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RLN3	RXFP2	Q8WXF3	Q8WXD0	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RELN	LRP8	P78509	Q14114	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
RELN	VLDLR	P78509	P98155	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
REN	ATP6AP2	P00797	O75787	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RAET1G	COMPLEX:KLRK1_HCST	Q6H3X3	COMPLEX:P26718_Q9UBK5	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
RAET1L	COMPLEX:KLRK1_HCST	Q5VY80	COMPLEX:P26718_Q9UBK5	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
RBP4	STRA6	P02753	Q9BX79	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RNASET2	TLR8	O00584	Q9NR97	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	True	microbe recognition	na
RSPO1	LGR4	Q2MKA7	Q9BXB1	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO1	LGR5	Q2MKA7	O75473	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO1	LGR6	Q2MKA7	Q9HBX8	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO2	LGR4	Q6UXX9	Q9BXB1	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO2	LGR5	Q6UXX9	O75473	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO2	LGR6	Q6UXX9	Q9HBX8	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO3	LGR4	Q9BXY4	Q9BXB1	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO3	LGR5	Q9BXY4	O75473	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO3	LGR6	Q9BXY4	Q9HBX8	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO4	LGR4	Q2I0M5	Q9BXB1	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO4	LGR5	Q2I0M5	O75473	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
RSPO4	LGR6	Q2I0M5	Q9HBX8	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
SAA1	FPR2	P0DJI8	P25090	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PSAP	GPR37L1	P07602	O60883	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PSAP	GPR37	P07602	O15354	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
KITLG	KIT	P21583	P10721	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
